artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,cluster,context,rank,URL_Couverture_Album
Yolanda Be Cool,We No Speak Americano (JT Radio Edit),157438,False,2010,1,0.901,0.805,6,-5.005,major,0.0464,0.0712,0.0812,0.0923,0.737,124.996,dance/electronic,1,Détente,35,Aucune image trouvée
Rihanna,Hard,250600,True,2009,55,0.31,0.746,1,-3.599,major,0.111,0.0121,0.0,0.649,0.163,182.032,hip hop,3,Sport,24,https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5
Tinie Tempah,Pass Out,268053,True,2010,53,0.693,0.891,1,-3.261,major,0.296,0.0281,0.0,0.143,0.532,91.1,hip hop,1,Détente,27,https://i.scdn.co/image/ab67616d0000b27391725b43d5434e9a6010aeb5
Adam Lambert,Whataya Want from Me,227320,False,2009,57,0.438,0.672,11,-4.706,minor,0.0429,0.0055,0.0,0.0583,0.457,185.934,pop,3,Sport,22,https://i.scdn.co/image/ab67616d0000b273403f17ad2b26b394e7dd02ce
Trey Songz,Bottoms Up (feat. Nicki Minaj),242013,True,2010,0,0.845,0.601,1,-5.283,major,0.161,0.0205,0.0,0.385,0.329,74.008,hip hop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b27384bb915bae941f5ea159d64d
Timbaland,If We Ever Meet Again (Featuring Katy Perry),292706,False,2009,68,0.652,0.605,8,-7.371,major,0.0393,0.00481,0.0,0.0605,0.394,126.091,hip hop,3,Sport,12,https://i.scdn.co/image/ab67616d0000b27384dfebb7e9c44520e69482de
Enrique Iglesias,I Like It,231373,False,2010,63,0.648,0.942,10,-2.881,minor,0.0878,0.021,0.0,0.0594,0.73,129.007,pop,1,Détente,19,https://i.scdn.co/image/ab67616d0000b273f6fa4a75fccc308f26c726c6
Tim Berg,Seek Bromance - Avicii’s Vocal Edit,203960,False,2010,0,0.515,0.837,11,-2.552,major,0.0401,0.0868,0.0,0.0403,0.52,126.026,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b273114e045c21abd0cfa48ae3df
Usher,OMG (feat. will.i.am),269493,False,2010,73,0.781,0.745,4,-5.81,minor,0.0332,0.198,1.14e-05,0.36,0.326,129.998,hip hop,3,Sport,9,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79
Maroon 5,Misery,216200,False,2010,67,0.703,0.81,4,-4.874,minor,0.0424,0.000315,0.0,0.216,0.726,102.978,pop,1,Détente,15,https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb
Jay Sean,Down,212106,False,2009,3,0.657,0.695,2,-4.493,major,0.0321,0.0108,0.0,0.0822,0.683,65.997,hip hop,1,Détente,31,https://i.scdn.co/image/ab67616d0000b273e207a14471e5356294146e9d
Rihanna,Man Down,267000,True,2010,68,0.47,0.904,0,-4.024,minor,0.177,0.0436,0.0,0.0491,0.557,155.788,hip hop,3,Sport,14,https://i.scdn.co/image/ab67616d0000b2732ed326786e4c61c6b1dbf222
3OH!3,My First Kiss (feat. Ke$ha),192440,False,2010,62,0.682,0.889,0,-4.166,major,0.0804,0.00564,0.0,0.36,0.827,138.021,hip hop,1,Détente,20,https://i.scdn.co/image/ab67616d0000b273bc805cd88b018b0adaec9a8c
Justin Bieber,Baby,214240,False,2010,81,0.728,0.859,5,-5.237,minor,0.137,0.0401,0.0,0.111,0.535,65.043,pop,1,Détente,1,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a
Cali Swag District,Teach Me How to Dougie,237480,True,2011,66,0.846,0.438,11,-4.981,major,0.141,0.2,9.43e-05,0.0939,0.512,85.013,hip hop,3,Sport,15,https://i.scdn.co/image/ab67616d0000b27307106a8eea0f16ba81392b2d
Swedish House Mafia,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,206460,True,2010,54,0.736,0.929,7,-5.89,minor,0.0674,0.00237,1.11e-05,0.402,0.658,125.03,pop,1,Détente,26,https://i.scdn.co/image/ab67616d0000b27391725b43d5434e9a6010aeb5
K'NAAN,Wavin' Flag,220520,False,2009,57,0.625,0.699,0,-6.416,major,0.0729,0.13,0.0,0.238,0.717,75.974,unknown,1,Détente,22,https://i.scdn.co/image/ab67616d0000b273b41b84d0fbbfd5532aadb3c7
Ludacris,How Low,201586,True,2010,63,0.785,0.498,1,-6.977,major,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,hip hop,3,Sport,19,https://i.scdn.co/image/ab67616d0000b2732f22364f713cd114820f8d77
Kesha,Blah Blah Blah (feat. 3OH!3),172053,True,2010,61,0.752,0.836,10,-3.173,major,0.115,0.0843,0.000425,0.424,0.519,120.003,pop,1,Détente,21,https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c
DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",232506,True,2010,51,0.544,0.781,10,-3.616,major,0.189,0.014,0.0,0.161,0.277,150.1,hip hop,3,Sport,28,https://i.scdn.co/image/ab67616d0000b273fb87b874d265126523504ecd
Jason Derulo,In My Head,199026,False,2010,65,0.762,0.748,0,-4.15,minor,0.033,0.0266,0.0,0.348,0.851,110.009,hip hop,1,Détente,17,https://i.scdn.co/image/ab67616d0000b273293e8055dd8814fcdf4742f7
Aloe Blacc,I Need A Dollar,243053,False,2010,1,0.84,0.482,6,-7.116,minor,0.0333,0.202,0.0,0.0873,0.957,95.498,r&b,1,Détente,35,https://i.scdn.co/image/ab67616d0000b273d90d47a95e1a22e4ed24c318
B.o.B,Airplanes (feat. Hayley Williams of Paramore),180480,True,2010,74,0.66,0.867,6,-4.285,minor,0.116,0.11,0.0,0.0368,0.377,93.033,hip hop,1,Détente,8,https://i.scdn.co/image/ab67616d0000b273262aa02cec822224ecd1e96d
Ludacris,My Chick Bad,216933,True,2010,68,0.624,0.723,1,-6.782,major,0.378,0.172,0.0,0.483,0.757,84.789,hip hop,1,Détente,14,https://i.scdn.co/image/ab67616d0000b273fd6fe0db20b774c35628dace
Nelly,Just A Dream,237800,False,2010,73,0.531,0.752,1,-6.161,major,0.0305,0.0421,0.0,0.12,0.103,89.917,hip hop,3,Sport,9,https://i.scdn.co/image/ab67616d0000b2736bc5782966defe152bc4a8e5
Rihanna,What's My Name?,263173,False,2010,66,0.692,0.786,2,-2.959,major,0.069,0.23,0.0,0.0797,0.583,100.025,hip hop,3,Sport,16,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794
Shontelle,Impossible,226533,False,2010,35,0.599,0.624,8,-3.631,major,0.0343,0.385,0.0,0.125,0.539,90.034,pop,3,Sport,31,https://i.scdn.co/image/ab67616d0000b2737bfc8563a5029026580e602c
Take That,The Flood,289359,False,2010,57,0.514,0.83,11,-6.077,minor,0.044,0.0378,1.43e-06,0.122,0.138,100.631,pop,3,Sport,24,https://i.scdn.co/image/ab67616d0000b273176a2dd0e227db492c8e82ff
Trey Songz,Say Aah (feat. Fabolous),207546,False,2009,54,0.724,0.87,1,-3.614,minor,0.113,0.00453,0.0,0.833,0.81,93.01,hip hop,1,Détente,25,https://i.scdn.co/image/ab67616d0000b2738598603d092c04d26b7066f6
Jason Derulo,Whatcha Say,221253,False,2010,70,0.615,0.711,11,-5.507,major,0.0779,0.0444,0.0,0.145,0.711,144.036,hip hop,1,Détente,12,https://i.scdn.co/image/ab67616d0000b273293e8055dd8814fcdf4742f7
Drake,Over,233560,True,2010,57,0.325,0.848,7,-5.611,major,0.279,0.0109,0.0,0.124,0.433,100.093,hip hop,3,Sport,24,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
Example,Kickstarts,181826,False,2010,63,0.61,0.836,5,-4.455,major,0.0573,0.00374,0.0,0.358,0.657,126.056,pop,3,Sport,19,https://i.scdn.co/image/ab67616d0000b2733082ac1d91c56fb0e2908475
Plan B,She Said,208853,False,2010,62,0.72,0.538,3,-5.85,minor,0.141,0.301,3.03e-06,0.144,0.815,147.007,dance/electronic,3,Sport,20,https://i.scdn.co/image/ab67616d0000b273c94fa1e2013d10f1272e8155
The Saturdays,Higher,207613,False,2010,61,0.639,0.862,10,-3.292,major,0.0341,0.049,6.81e-06,0.264,0.596,117.011,pop,1,Détente,21,https://i.scdn.co/image/ab67616d0000b273306a4ea6e5ead6942fd8818c
Jay Sean,Do You Remember,210306,False,2009,2,0.855,0.668,11,-4.892,major,0.0644,0.0242,0.0,0.102,0.803,125.846,hip hop,1,Détente,32,https://i.scdn.co/image/ab67616d0000b273e207a14471e5356294146e9d
Usher,Hey Daddy (Daddy's Home),224093,False,2010,60,0.59,0.698,11,-4.262,major,0.0286,0.000176,0.0,0.107,0.352,95.975,hip hop,3,Sport,22,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79
Lil Wayne,Right Above It,271946,True,2010,68,0.376,0.841,3,-4.348,minor,0.356,0.0435,0.0,0.578,0.463,76.052,hip hop,3,Sport,14,https://i.scdn.co/image/ab67616d0000b273229411bccce65156241b6190
The Wanted,All Time Low,205200,False,2010,18,0.689,0.615,8,-5.022,minor,0.0563,0.352,0.0,0.0789,0.783,134.036,pop,3,Sport,34,https://i.scdn.co/image/ab67616d0000b273d086010b540710f8568fc17b
Kesha,Your Love Is My Drug,187133,False,2010,69,0.826,0.612,1,-3.891,major,0.0982,0.00681,0.0,0.0889,0.756,120.057,pop,1,Détente,13,https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c
Ellie Goulding,Starry Eyed,176613,False,2010,54,0.504,0.814,5,-5.346,minor,0.0389,0.135,1.42e-05,0.324,0.596,149.967,pop,3,Sport,26,https://i.scdn.co/image/ab67616d0000b273512cd44d21eacbfeda4affe2
Drake,Find Your Love,208946,False,2010,56,0.625,0.613,6,-6.005,minor,0.173,0.0209,0.0,0.0286,0.738,96.033,hip hop,1,Détente,25,https://i.scdn.co/image/ab67616d0000b27372babba16ea5e3afe690b4f1
Jason Derulo,Ridin' Solo,215746,False,2010,66,0.442,0.83,9,-4.02,major,0.146,0.128,0.0,0.129,0.578,89.338,hip hop,3,Sport,16,https://i.scdn.co/image/ab67616d0000b273293e8055dd8814fcdf4742f7
Two Door Cinema Club,What You Know,189693,False,2010,0,0.55,0.753,6,-4.003,minor,0.0407,0.000665,7.74e-06,0.0921,0.841,139.048,world/traditional,1,Détente,36,https://i.scdn.co/image/ab67616d0000b273852930b799f484bf60faacb2
JAY-Z,Young Forever,253906,True,2009,65,0.637,0.69,9,-3.214,minor,0.0693,0.417,0.0,0.211,0.103,140.329,hip hop,2,Fêtes,15,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10
Young Money,BedRock,288133,True,2009,71,0.733,0.664,8,-6.163,major,0.295,0.102,0.0,0.191,0.557,148.005,hip hop,3,Sport,9,https://i.scdn.co/image/ab67616d0000b273aa7d2641af0fa4c1f76fafbf
B.o.B,Nothin' on You (feat. Bruno Mars),268320,False,2010,74,0.688,0.853,10,-5.814,major,0.0493,0.386,0.0,0.0862,0.743,103.993,hip hop,1,Détente,8,https://i.scdn.co/image/ab67616d0000b27332d525c1721899a8aa273fd9
Katy Perry,Teenage Dream,227741,False,2010,69,0.719,0.798,10,-4.582,major,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,pop,1,Détente,13,https://i.scdn.co/image/ab67616d0000b2731d955011a3ed477dc77865ad
Scouting For Girls,This Ain't a Love Song,210680,False,2017,52,0.458,0.905,0,-4.157,major,0.0451,0.000431,0.0,0.378,0.553,176.667,pop,3,Sport,29,https://i.scdn.co/image/ab67616d0000b273625ad0eea580f1984113ca59
Travie McCoy,Billionaire (feat. Bruno Mars),211160,True,2010,72,0.633,0.673,6,-6.403,minor,0.258,0.297,0.0,0.206,0.659,86.776,hip hop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b27337ce3dd20c2318e13c6608ed
Owl City,Fireflies,228346,False,2009,78,0.512,0.662,3,-6.797,major,0.0439,0.0275,0.0,0.118,0.472,180.114,rock,3,Sport,4,https://i.scdn.co/image/ab67616d0000b273d4f77b4c61843435b70ed9f0
Alicia Keys,Empire State of Mind (Part II) Broken Down,216480,False,2009,71,0.484,0.368,6,-7.784,major,0.0341,0.74,3.82e-05,0.118,0.142,92.923,pop,2,Fêtes,9,https://i.scdn.co/image/ab67616d0000b273fe6a98e875958c7d7080584e
Lady A,Need You Now,236440,False,2010,73,0.581,0.717,4,-4.433,major,0.0318,0.0298,0.000186,0.243,0.316,107.884,pop,3,Sport,9,https://i.scdn.co/image/ab67616d0000b2735a8b541ca2a563671ff38ddf
Taylor Swift,Back To December,293026,False,2010,65,0.529,0.67,2,-4.663,major,0.0303,0.117,0.0,0.334,0.286,141.893,pop,3,Sport,17,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
Neon Trees,Animal,212306,False,2010,64,0.482,0.829,5,-5.576,major,0.0437,0.00034,0.0,0.378,0.739,147.99,rock,3,Sport,18,https://i.scdn.co/image/ab67616d0000b273ec10b128a73f67fd713e464d
Kris Allen,Live Like We're Dying,212506,False,2009,51,0.589,0.893,0,-2.948,major,0.0397,0.0273,0.0,0.343,0.94,92.011,pop,1,Détente,27,https://i.scdn.co/image/ab67616d0000b273f5cf5da2c28dbb1813257541
Matt Cardle,When We Collide,226000,False,2011,46,0.443,0.683,2,-5.521,major,0.0343,0.0198,5.26e-06,0.313,0.447,81.986,pop,1,Détente,28,https://i.scdn.co/image/ab67616d0000b273a4d1127e15946d9212fc8495
Robyn,Dancing On My Own,288670,False,2010,0,0.687,0.865,6,-4.663,major,0.0349,0.0743,0.225,0.0966,0.261,117.015,pop,1,Détente,36,https://i.scdn.co/image/ab67616d0000b2734689597708c1b0b3dcb9ecaf
The Band Perry,If I Die Young,222773,False,2010,64,0.606,0.497,4,-6.611,major,0.0277,0.348,0.0,0.275,0.362,130.739,country,2,Fêtes,18,https://i.scdn.co/image/ab67616d0000b27319aa5dd0092ccd5723599bee
B.o.B,Magic (feat. Rivers Cuomo),196133,False,2010,65,0.549,0.932,8,-4.11,minor,0.343,0.0127,0.0,0.347,0.787,82.439,hip hop,1,Détente,17,Aucune image trouvée
Adele,Rolling in the Deep,228093,True,2011,2,0.73,0.77,8,-5.114,major,0.0298,0.138,0.0,0.0473,0.507,104.948,pop,1,Détente,33,https://i.scdn.co/image/ab67616d0000b273164feb363334f93b6458d2a9
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",201493,False,2010,77,0.722,0.761,11,-4.459,minor,0.0475,0.0117,0.0,0.315,0.624,128.044,pop,1,Détente,5,https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb
LMFAO,Party Rock Anthem,262146,False,2011,73,0.751,0.736,5,-4.168,minor,0.156,0.0206,0.0,0.265,0.352,130.014,hip hop,3,Sport,8,https://i.scdn.co/image/ab67616d0000b27373cbe62524627a0fdfc06a8a
Katy Perry,Firework,227893,False,2010,72,0.638,0.832,8,-5.039,major,0.049,0.141,0.0,0.113,0.648,124.071,pop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b2731d955011a3ed477dc77865ad
Bruno Mars,Grenade,222091,False,2010,78,0.704,0.558,2,-7.273,minor,0.0542,0.148,0.0,0.107,0.245,110.444,pop,3,Sport,4,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),234453,False,2011,71,0.595,0.912,10,-3.428,minor,0.0884,0.0434,0.0,0.259,0.762,128.024,hip hop,1,Détente,10,https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19
Alexandra Stan,Mr. Saxobeat,195105,False,2011,0,0.726,0.931,11,-4.152,minor,0.0468,0.0218,0.000283,0.143,0.797,126.976,pop,1,Détente,35,https://i.scdn.co/image/ab67616d0000b273b787b5b057751c4d5bb5de54
David Guetta,Who's That Chick? (feat. Rihanna),201040,False,2010,71,0.675,0.602,11,-4.733,minor,0.116,0.00377,0.0,0.0458,0.933,127.938,hip hop,1,Détente,11,https://i.scdn.co/image/ab67616d0000b2731813115ff10c5f5ae028321d
Jennifer Lopez,On The Floor,284866,False,2011,79,0.73,0.777,3,-5.194,minor,0.0496,0.105,0.000478,0.0691,0.575,130.0,hip hop,1,Détente,3,https://i.scdn.co/image/ab67616d0000b273d7b2aa3834b82b1cbe899a48
Rihanna,S&M,243533,False,2010,73,0.767,0.682,1,-5.02,major,0.042,0.0113,0.00016,0.104,0.833,127.975,hip hop,1,Détente,9,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794
Kesha,Blow,219973,False,2010,69,0.753,0.729,11,-3.862,minor,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,pop,1,Détente,13,https://i.scdn.co/image/ab67616d0000b2733556ff5e46e50eb27be71ebe
Snoop Dogg,Sweat - Remix,195986,False,2011,68,0.813,0.732,7,-5.636,major,0.03,0.0597,0.00137,0.0826,0.731,130.02,hip hop,1,Détente,13,https://i.scdn.co/image/ab67616d0000b2739fa2954cdefd83d439a1e7ac
Taio Cruz,Higher,187626,False,2010,61,0.672,0.907,8,-5.069,minor,0.0721,0.0048,3.4e-05,0.156,0.746,128.027,hip hop,1,Détente,21,https://i.scdn.co/image/ab67616d0000b273c434f98f315c12a0f4d049a0
Usher,More - RedOne Jimmy Joker Remix,219986,False,2010,67,0.551,0.893,7,-2.628,major,0.0543,0.00166,0.0,0.348,0.794,125.083,hip hop,1,Détente,15,https://i.scdn.co/image/ab67616d0000b27398bf79b7ca17c9612f0470ac
Example,Changed the Way You Kiss Me - Radio Edit,195466,False,2011,42,0.578,0.857,4,-3.78,minor,0.041,0.00548,0.00162,0.0948,0.188,126.979,pop,3,Sport,29,https://i.scdn.co/image/ab67616d0000b2739c0af3d4dcdc467e2546a3e5
Black Eyed Peas,Just Can’t Get Enough,219426,False,2010,76,0.659,0.628,0,-8.685,minor,0.179,0.186,0.0,0.105,0.262,94.05,hip hop,3,Sport,6,https://i.scdn.co/image/ab67616d0000b2739efc623f9c64c8efb583b186
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),194840,True,2012,72,0.666,0.876,3,-3.078,major,0.0414,0.055,0.0,0.259,0.552,129.884,hip hop,3,Sport,13,https://i.scdn.co/image/ab67616d0000b2735c8cfe4b2c4aa89c9c92108e
Lykke Li,I Follow Rivers - The Magician Remix,281106,False,2011,51,0.786,0.709,9,-5.737,minor,0.0395,0.0192,0.00118,0.0845,0.285,122.019,pop,3,Sport,24,https://i.scdn.co/image/ab67616d0000b2734511aa630a2b1b289ef313bb
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,False,2011,81,0.671,0.939,8,-3.206,major,0.161,0.191,0.0,0.298,0.53,129.024,hip hop,3,Sport,2,https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19
Selena Gomez & The Scene,Love You Like A Love Song,188453,False,2011,79,0.858,0.678,1,-3.87,minor,0.0469,0.0761,0.0,0.0741,0.922,117.009,pop,1,Détente,3,https://i.scdn.co/image/ab67616d0000b2731c8193de8d62b2ffa49a09db
Wiz Khalifa,Black and Yellow,217666,True,2011,75,0.684,0.834,2,-4.524,minor,0.0675,0.0646,0.0,0.271,0.538,164.02,hip hop,3,Sport,6,https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74
Katy Perry,E.T.,229573,False,2012,65,0.62,0.869,1,-5.252,major,0.175,0.0181,0.0,0.369,0.76,151.684,pop,1,Détente,20,https://i.scdn.co/image/ab67616d0000b2731d955011a3ed477dc77865ad
Britney Spears,I Wanna Go,210266,False,2011,66,0.696,0.546,5,-6.55,major,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,pop,1,Détente,15,https://i.scdn.co/image/ab67616d0000b273fda0f2adec40250bea55101b
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960,False,2011,81,0.646,0.795,9,-3.293,major,0.0976,0.0319,0.0,0.267,0.796,89.99,hip hop,1,Détente,2,https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a
Edward Maya,Stereo Love - Radio Edit,184573,False,2010,66,0.799,0.783,1,-3.896,minor,0.0322,0.0346,0.0186,0.0757,0.586,127.041,pop,1,Détente,16,https://i.scdn.co/image/ab67616d0000b27354ae872449a346d63c3fb35e
Enrique Iglesias,Tonight (I'm Fuckin' You),232213,True,2010,63,0.648,0.89,0,-3.982,minor,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,pop,3,Sport,19,https://i.scdn.co/image/ab67616d0000b273f6fa4a75fccc308f26c726c6
Jeremih,Down On Me,228453,False,2010,72,0.7,0.598,2,-7.783,major,0.114,0.0369,0.0,0.111,0.594,160.041,hip hop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b273ee6271e9d8488289b6a4aa63
Sak Noel,Loca People - Radio Edit,215624,True,2011,49,0.926,0.808,11,-3.148,minor,0.0599,0.000915,0.00327,0.0515,0.701,127.998,dance/electronic,1,Détente,26,https://i.scdn.co/image/ab67616d0000b273bd379474eba82f151456cf0d
Olly Murs,Heart Skips a Beat (feat. Rizzle Kicks),202266,False,2011,61,0.843,0.881,9,-3.951,major,0.0581,0.14,0.0,0.0765,0.876,110.621,pop,1,Détente,20,https://i.scdn.co/image/ab67616d0000b273ff2057b7343d2233451ff8e7
LMFAO,Sexy And I Know It,199480,False,2011,67,0.707,0.861,7,-4.225,major,0.316,0.1,0.0,0.191,0.795,130.021,hip hop,1,Détente,14,https://i.scdn.co/image/ab67616d0000b27373cbe62524627a0fdfc06a8a
Cobra Starship,You Make Me Feel... (feat. Sabi),215693,False,2011,70,0.668,0.857,7,-2.944,minor,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,pop,1,Détente,11,https://i.scdn.co/image/ab67616d0000b273e6f5d375bafb5cda8b87b78b
Jessie J,Do It Like A Dude,195240,True,2011,57,0.663,0.843,2,-3.672,major,0.049,0.0491,0.0,0.364,0.375,140.036,hip hop,3,Sport,23,https://i.scdn.co/image/ab67616d0000b2737805aebd5a39023d553ada3a
DJ Fresh,Louder (feat. Sian Evans) - Radio Edit,206776,False,2012,55,0.31,0.926,6,-1.131,minor,0.0464,0.0184,0.00792,0.483,0.493,139.85,pop,3,Sport,29,https://i.scdn.co/image/ab67616d0000b273f36e1963b8fdcd13c531235b
Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),263773,True,2010,76,0.76,0.595,1,-6.366,major,0.0391,0.00544,0.0,0.241,0.361,131.497,hip hop,3,Sport,6,https://i.scdn.co/image/fade577145599daff924bb7b28386a84f67bd1db
Nickelback,When We Stand Together,190786,False,2011,65,0.446,0.9,10,-3.541,minor,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,rock,3,Sport,16,https://i.scdn.co/image/ab67616d0000b2739847da19ee3c83d1a2546e26
M83,Midnight City,243960,False,2011,76,0.507,0.729,11,-5.399,minor,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,rock,3,Sport,5,https://i.scdn.co/image/ab67616d0000b273b3591763154a27326b3f431a
Britney Spears,Till the World Ends,237946,False,2011,65,0.693,0.705,8,-5.747,major,0.0665,0.0228,0.0,0.202,0.45,131.951,pop,3,Sport,16,https://i.scdn.co/image/ab67616d0000b273fda0f2adec40250bea55101b
Labrinth,Earthquake (feat. Tinie Tempah),274600,True,2012,62,0.54,0.856,0,-3.966,minor,0.1,0.109,0.0,0.276,0.258,153.071,pop,3,Sport,23,https://i.scdn.co/image/ab67616d0000b273d9370e27abe3de676c56873a
Jason Derulo,Don't Wanna Go Home,206080,False,2011,63,0.671,0.808,2,-4.861,minor,0.0652,0.02,0.0,0.134,0.637,121.956,hip hop,1,Détente,18,https://i.scdn.co/image/ab67616d0000b27381541b43fcbc56488853de26
Coldplay,Paradise,278719,False,2011,82,0.449,0.585,5,-6.761,major,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,rock,3,Sport,1,https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d
Katy Perry,Last Friday Night (T.G.I.F.),230746,False,2012,74,0.649,0.815,3,-3.796,minor,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,pop,1,Détente,11,https://i.scdn.co/image/ab67616d0000b2731d955011a3ed477dc77865ad
Adele,Set Fire to the Rain,242973,False,2011,2,0.603,0.67,2,-3.882,minor,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,pop,3,Sport,33,https://i.scdn.co/image/ab67616d0000b273164feb363334f93b6458d2a9
Dr. Dre,I Need A Doctor,283733,True,2011,71,0.594,0.946,3,-4.521,major,0.452,0.0869,0.0,0.306,0.397,155.826,hip hop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b273d27f8a33b8a8c0417cdca53f
Lil Wayne,6 Foot 7 Foot,248586,True,2011,1,0.364,0.752,2,-5.429,major,0.304,0.0007,0.0,0.318,0.606,79.119,hip hop,3,Sport,34,https://i.scdn.co/image/ab67616d0000b273e521b35f461062a93d1a8d1a
DJ Khaled,I'm On One,296146,True,2011,70,0.413,0.807,11,-3.499,minor,0.318,0.0536,0.0,0.631,0.438,149.33,hip hop,3,Sport,11,https://i.scdn.co/image/ab67616d0000b273f2b55cfff049e03f92834b50
Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),222586,True,2011,71,0.767,0.677,11,-6.128,minor,0.184,0.0339,5.51e-06,0.144,0.538,146.155,hip hop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b2730a1d20ec09cab4bb17a36aab
Far East Movement,Rocketeer,211253,False,2010,61,0.664,0.845,4,-6.115,minor,0.0461,0.181,0.0,0.267,0.357,96.005,hip hop,3,Sport,21,https://i.scdn.co/image/ab67616d0000b273fc7cbacf9d506c92aa7d7720
The Wanted,Glad You Came,197935,False,2011,77,0.722,0.851,7,-3.873,minor,0.0639,0.0319,0.0,0.108,0.452,126.885,pop,3,Sport,4,https://i.scdn.co/image/ab67616d0000b27317a142a78128fb7c54ab9aa4
Kesha,We R Who We R,204760,False,2010,71,0.736,0.817,8,-4.9,major,0.0407,0.00987,0.00167,0.117,0.653,119.95,pop,1,Détente,11,https://i.scdn.co/image/ab67616d0000b2733556ff5e46e50eb27be71ebe
Kelly Rowland,Motivation,230560,False,2011,65,0.744,0.672,9,-5.589,minor,0.0418,0.187,0.000123,0.105,0.266,140.889,hip hop,3,Sport,16,https://i.scdn.co/image/ab67616d0000b273d272bbaa2923647c8b13f43e
Rihanna,We Found Love,215226,False,2011,75,0.735,0.766,1,-4.485,major,0.0383,0.025,0.00138,0.108,0.6,127.985,hip hop,1,Détente,6,https://i.scdn.co/image/ab67616d0000b2731c5eacf6965d328c2c795cef
Nicole Scherzinger,Don't Hold Your Breath,197440,False,2011,62,0.66,0.797,5,-6.096,minor,0.0262,0.00646,0.000108,0.187,0.674,110.955,pop,1,Détente,19,https://i.scdn.co/image/ab67616d0000b2738c99c344710cc23868d8fac8
